X,x,fecha
4957,tpm,21_1
4958,curva,21_1
4959,disminucion,21_1
4960,internas,21_1
4961,comenzo,21_1
4962,contexto,21_1
4963,futuras,21_1
4964,forward,21_1
4965,condiciones,21_1
4966,financiamiento,21_1
4967,externo,21_1
4968,tornado,21_1
4969,marginalmente,21_1
4970,desfavorables,21_1
4971,consecuencia,21_1
4972,aumento,21_1
4973,septiem,21_1
4974,bre,21_1
4975,premio,21_1
4976,soberano,21_1
4977,evolucion,21_1
4978,relativamente,21_1
4979,curva,21_1
4980,forward,21_1
4981,estable,21_1
4982,tasa,21_1
4983,externa,21_1
4984,largo,21_1
4985,curva,21_1
4986,forward,21_1
4987,premio,21_1
4988,soberano,21_1
4989,revirtio,21_1
4990,tendencia,21_1
4991,observando,21_1
4992,actualmente,21_1
4993,levemente,21_1
4994,debajo,21_1
4995,embargo,21_1
4996,tesoro,21_1
4997,norteamericano,21_1
4998,nominales,21_1
4999,indizadas,21_1
5000,movieron,21_1
5001,curva,21_1
5002,forward,21_1
5003,baja,21_1
5004,riesgo,21_1
5005,desaceleracion,21_1
5006,tasa,21_1
5007,politica,21_1
5008,economia,21_1
5009,norteamericana,21_1
5010,recientemente,21_1
5011,disminu,21_1
5012,cion,21_1
5013,tasa,21_1
5014,interes,21_1
5015,politica,21_1
5016,fed,21_1
5017,funds,21_1
5018,agre,21_1
5019,encuesta,21_1
5020,expectativas,21_1
5021,ga,21_1
5022,reciente,21_1
5023,disminucion,21_1
5024,precios,21_1
5025,internacionales,21_1
5026,petroleo,21_1
5027,contribuyo,21_1
5028,disminuir,21_1
5029,riesgo,21_1
5030,inflacionarios,21_1
5031,futuros,21_1
5032,hs,21_1
5033,d,21_1
5034,hs,21_1
5035,d,21_1
5036,hs,21_1
5037,expectativas,21_1
5038,mercado,21_1
5039,movieron,21_1
5040,direccion,21_1
5041,banco,21_1
5042,anticipar,21_1
5043,reduccion,21_1
5044,tpm,21_1
5045,corto,21_1
5046,encuesta,21_1
5047,expectativas,21_1
5048,mes,21_1
5049,entrega,21_1
5050,esperado,21_1
5051,tpm,21_1
5052,manteniendose,21_1
5053,tasa,21_1
5054,politica,21_1
5055,captacion,21_1
5056,colocacion,21_1
5057,aumentar,21_1
5058,transcurso,21_1
5059,finalmente,21_1
5060,espera,21_1
5061,semanal,21_1
5062,tpm,21_1
5063,aumente,21_1
5064,adicionalmente,21_1
5065,alrededor,21_1
5066,trayectoria,21_1
5067,deba,21_1
5068,jo,21_1
5069,expectativas,21_1
5070,respecto,21_1
5071,esperaba,21_1
5072,fecha,21_1
5073,tasa,21_1
5074,colocacion,21_1
5075,reajustable,21_1
5076,interes,21_1
5077,sistema,21_1
5078,financiero,21_1
5079,tasa,21_1
5080,captacion,21_1
5081,reajustable,21_1
5082,menor,21_1
5083,pendiente,21_1
5084,curva,21_1
5085,retorno,21_1
5086,traducido,21_1
5087,menores,21_1
5088,tasa,21_1
5089,politica,21_1
5090,interes,21_1
5091,sector,21_1
5092,financiero,21_1
5093,captacion,21_1
5094,corto,21_1
5095,encuentran,21_1
5096,actualidad,21_1
5097,levemente,21_1
5098,debajo,21_1
5099,nuevo,21_1
5100,tpm,21_1
5101,coherente,21_1
5102,costo,21_1
5103,fon,21_1
5104,eulo,21_1
5105,xo,21_1
5106,fw,21_1
5107,eulo,21_1
5108,xo,21_1
5109,fw,21_1
5110,vez,21_1
5111,colocacion,21_1
5112,corto,21_1
5113,banco,21_1
5114,caido,21_1
5115,sistematicamente,21_1
5116,situandose,21_1
5117,actualmente,21_1
5118,bajo,21_1
5119,registrado,21_1
5120,decada,21_1
5121,noventa,21_1
5122,premio,21_1
5123,colocacion,21_1
5124,captacion,21_1
5125,encuentra,21_1
5126,ac,21_1
5127,tualmente,21_1
5128,similar,21_1
5129,niveles,21_1
5130,observados,21_1
5131,du,21_1
5132,rante,21_1
5133,decada,21_1
5134,noventa,21_1
5135,refiere,21_1
5136,tasa,21_1
5137,bono,21_1
5138,indizado,21_1
5139,tesoro,21_1
5140,norteamericano,21_1
5141,mercados,21_1
5142,financieros,21_1
5143,impacto,21_1
5144,acontecimientos,21_1
5145,reflejado,21_1
5146,parcialmente,21_1
5147,diferencial,21_1
5148,instrumentos,21_1
5149,reducciones,21_1
5150,interes,21_1
5151,instrumentos,21_1
5152,renta,21_1
5153,fija,21_1
5154,largo,21_1
5155,renta,21_1
5156,fija,21_1
5157,documentos,21_1
5158,banco,21_1
5159,emitidos,21_1
5160,privados,21_1
5161,tirm,21_1
5162,mercados,21_1
5163,secundarios,21_1
5164,movil,21_1
5165,letras,21_1
5166,hipotecarias,21_1
5167,orden,21_1
5168,trimestral,21_1
5169,primera,21_1
5170,quincena,21_1
5171,situaron,21_1
5172,obstante,21_1
5173,premio,21_1
5174,letras,21_1
5175,hipotecarias,21_1
5176,bonos,21_1
5177,empresas,21_1
5178,banco,21_1
5179,documentos,21_1
5180,banco,21_1
5181,encuentra,21_1
5182,actualmente,21_1
5183,decir,21_1
5184,alto,21_1
5185,tasa,21_1
5186,interna,21_1
5187,retorno,21_1
5188,media,21_1
5189,bonos,21_1
5190,empresas,21_1
5191,banco,21_1
5192,septiem,21_1
5193,bre,21_1
5194,primera,21_1
5195,quincena,21_1
5196,ubico,21_1
5197,letras,21_1
5198,hipotecarias,21_1
5199,forma,21_1
5200,premio,21_1
5201,respecto,21_1
5202,documentos,21_1
5203,banco,21_1
5204,todavia,21_1
5205,bonos,21_1
5206,empresas,21_1
5207,banco,21_1
5208,alcanzando,21_1
5209,actualmente,21_1
5210,decir,21_1
5211,xo,21_1
5212,xo,21_1
5213,xo,21_1
5214,xo,21_1
5215,alto,21_1
5216,bolsa,21_1
5217,comercio,21_1
5218,santiago,21_1
5219,perjuicio,21_1
5220,actual,21_1
5221,letras,21_1
5222,hipoteca,21_1
5223,rias,21_1
5224,levemente,21_1
5225,inferior,21_1
5226,periodos,21_1
5227,dinamis,21_1
5228,mo,21_1
5229,mercado,21_1
5230,inmobiliario,21_1
5231,sucede,21_1
5232,bonos,21_1
5233,iguales,21_1
5234,periodos,21_1
5235,significativamente,21_1
5236,actual,21_1
5237,fenomeno,21_1
5238,explicar,21_1
5239,factores,21_1
5240,oferta,21_1
5241,efecto,21_1
5242,saldo,21_1
5243,bonos,21_1
5244,privados,21_1
5245,colocados,21_1
5246,saldo,21_1
5247,bonos,21_1
5248,emitidos,21_1
5249,sector,21_1
5250,privado,21_1
5251,aumentado,21_1
5252,persistentemente,21_1
5253,alcanzando,21_1
5254,mes,21_1
5255,financiero,21_1
5256,decir,21_1
5257,doble,21_1
5258,saldo,21_1
5259,existente,21_1
5260,comienzos,21_1
5261,muestra,21_1
5262,sector,21_1
5263,privado,21_1
5264,tendido,21_1
5265,recurrir,21_1
5266,fuentes,21_1
5267,domesticas,21_1
5268,vez,21_1
5269,externas,21_1
5270,cubrir,21_1
5271,necesidades,21_1
5272,financiamiento,21_1
5273,sintesis,21_1
5274,disminucion,21_1
5275,reales,21_1
5276,mercado,21_1
5277,plazos,21_1
5278,comparacion,21_1
5279,resul,21_1
5280,tado,21_1
5281,moderacion,21_1
5282,expectativas,21_1
5283,crecimiento,21_1
5284,actividad,21_1
5285,economica,21_1
5286,gasto,21_1
5287,inflacion,21_1
5288,proximos,21_1
5289,xo,21_1
5290,jr,21_1
5291,hs,21_1
5292,fw,21_1
5293,ry,21_1
5294,reflejo,21_1
5295,factores,21_1
5296,internos,21_1
5297,externos,21_1
5298,interes,21_1
5299,nominales,21_1
5300,expectativas,21_1
5301,inflacion,21_1
5302,pesar,21_1
5303,disminucion,21_1
5304,interes,21_1
5305,reales,21_1
5306,premio,21_1
5307,pagado,21_1
5308,papeles,21_1
5309,nominales,21_1
5310,versus,21_1
5311,interes,21_1
5312,nominales,21_1
5313,corto,21_1
5314,aumentaron,21_1
5315,reajustables,21_1
5316,encuesta,21_1
5317,expectativas,21_1
5318,mayores,21_1
5319,variaciones,21_1
5320,embargo,21_1
5321,fecha,21_1
5322,nominales,21_1
5323,disminuye,21_1
5324,movil,21_1
5325,quincenal,21_1
5326,ron,21_1
5327,conjunto,21_1
5328,reales,21_1
5329,menores,21_1
5330,indices,21_1
5331,inflacion,21_1
5332,mensual,21_1
5333,observar,21_1
5334,evolucion,21_1
5335,tasa,21_1
5336,licitacion,21_1
5337,pagares,21_1
5338,descontables,21_1
5339,banco,21_1
5340,pdbc,21_1
5341,premio,21_1
5342,papeles,21_1
5343,actualmente,21_1
5344,encuentra,21_1
5345,expectativas,21_1
5346,inflacion,21_1
5347,coherentes,21_1
5348,rango,21_1
5349,meta,21_1
5350,encuesta,21_1
5351,expectativas,21_1
5352,blecido,21_1
5353,banco,21_1
5354,diferencial,21_1
5355,interes,21_1
5356,nominales,21_1
5357,reajustables,21_1
5358,entrega,21_1
5359,referencia,21_1
5360,expectativas,21_1
5361,inflacionarias,21_1
5362,hori,21_1
5363,zonte,21_1
5364,similar,21_1
5365,debe,21_1
5366,tener,21_1
5367,cuenta,21_1
5368,dife,21_1
5369,xq,21_1
5370,hs,21_1
5371,eu,21_1
5372,xq,21_1
5373,jr,21_1
5374,hs,21_1
5375,ry,21_1
5376,corresponde,21_1
5377,diferencia,21_1
5378,tasa,21_1
5379,corte,21_1
5380,rencial,21_1
5381,premio,21_1
5382,riesgo,21_1
5383,particular,21_1
5384,diferen,21_1
5385,licitaciones,21_1
5386,pdbc,21_1
5387,bonos,21_1
5388,cero,21_1
5389,cupon,21_1
5390,anterioridad,21_1
5391,fecha,21_1
5392,dada,21_1
5393,inexistencia,21_1
5394,bonos,21_1
5395,cero,21_1
5396,cupon,21_1
5397,utiliza,21_1
5398,tasa,21_1
5399,activa,21_1
5400,bancaria,21_1
5401,tab,21_1
5402,cial,21_1
5403,pdbc,21_1
5404,bono,21_1
5405,cero,21_1
5406,cupon,21_1
5407,situo,21_1
5408,publicada,21_1
5409,asociacion,21_1
5410,banco,21_1
5411,prima,21_1
5412,riesgo,21_1
5413,cifra,21_1
5414,similar,21_1
5415,diferencial,21_1
5416,disminuye,21_1
5417,cifra,21_1
5418,cercana,21_1
5419,fuentes,21_1
5420,banco,21_1
5421,asociacion,21_1
5422,banco,21_1
5423,politica,21_1
5424,monetaria,21_1
5425,lado,21_1
5426,encuesta,21_1
5427,mensual,21_1
5428,expectativas,21_1
5429,banco,21_1
5430,cen,21_1
5431,demanda,21_1
5432,desestacionalizada,21_1
5433,circulante,21_1
5434,tral,21_1
5435,mes,21_1
5436,muestra,21_1
5437,expectativas,21_1
5438,inflacion,21_1
5439,dinero,21_1
5440,motivos,21_1
5441,transaccion,21_1
5442,luego,21_1
5443,presentar,21_1
5444,retroceden,21_1
5445,situarse,21_1
5446,actualmente,21_1
5447,expectativa,21_1
5448,inflacion,21_1
5449,ipcx,21_1
5450,ubica,21_1
5451,mismos,21_1
5452,periodos,21_1
5453,ma,21_1
5454,agregados,21_1
5455,monetarios,21_1
5456,credito,21_1
5457,circulante,21_1
5458,examen,21_1
5459,evolucion,21_1
5460,agregados,21_1
5461,monetarios,21_1
5462,credito,21_1
5463,aporta,21_1
5464,relevante,21_1
5465,evaluar,21_1
5466,trayectoria,21_1
5467,economia,21_1
5468,xo,21_1
5469,xo,21_1
5470,xo,21_1
5471,xo,21_1
5472,impacto,21_1
5473,politica,21_1
5474,monetaria,21_1
5475,banco,21_1
5476,objetivos,21_1
5477,explicitos,21_1
5478,implicitos,21_1
5479,comportamien,21_1
5480,banco,21_1
5481,agregados,21_1
5482,ma,21_1
5483,ma,21_1
5484,afp,21_1
5485,desestacionalizado,21_1
5486,agregados,21_1
5487,monetarios,21_1
5488,liquidos,21_1
5489,circulante,21_1
5490,dinero,21_1
5491,mm,21_1
5492,privado,21_1
5493,ma,21_1
5494,vez,21_1
5495,descontada,21_1
5496,estacionalidad,21_1
5497,efecto,21_1
5498,ma,21_1
5499,ma,21_1
5500,afp,21_1
5501,interes,21_1
5502,relaciona,21_1
5503,necesidades,21_1
5504,transacciones,21_1
5505,consumidores,21_1
5506,empresas,21_1
5507,senales,21_1
5508,crecimiento,21_1
5509,exhibian,21_1
5510,circulante,21_1
5511,ma,21_1
5512,ipom,21_1
5513,continuado,21_1
5514,posteriores,21_1
5515,dinero,21_1
5516,privado,21_1
5517,mues,21_1
5518,tra,21_1
5519,comportamiento,21_1
5520,relativamente,21_1
5521,dinamico,21_1
5522,necesario,21_1
5523,notar,21_1
5524,cifras,21_1
5525,mensuales,21_1
5526,comporta,21_1
5527,miento,21_1
5528,bastante,21_1
5529,volatil,21_1
5530,tendencia,21_1
5531,crecimiento,21_1
5532,agregados,21_1
5533,monetarios,21_1
5534,amplios,21_1
5535,ma,21_1
5536,m,21_1
5537,parece,21_1
5538,fortaleciendose,21_1
5539,ahora,21_1
5540,bien,21_1
5541,medicion,21_1
5542,activos,21_1
5543,financieros,21_1
5544,sector,21_1
5545,privado,21_1
5546,relacion,21_1
5547,gasto,21_1
5548,economia,21_1
5549,obtiene,21_1
5550,excluir,21_1
5551,anteriores,21_1
5552,agregados,21_1
5553,participacion,21_1
5554,administradoras,21_1
5555,fondos,21_1
5556,pensiones,21_1
5557,representan,21_1
5558,aproximada,21_1
5559,mente,21_1
5560,ma,21_1
5561,m,21_1
5562,respectivamente,21_1
5563,ma,21_1
5564,luego,21_1
5565,mostrar,21_1
5566,tendencia,21_1
5567,levemente,21_1
5568,negativa,21_1
5569,tri,21_1
5570,banco,21_1
5571,mestre,21_1
5572,observa,21_1
5573,importante,21_1
5574,expansion,21_1
5575,m,21_1
5576,luego,21_1
5577,mostrar,21_1
5578,fuerte,21_1
5579,aceleracion,21_1
5580,modera,21_1
5581,marginalmente,21_1
5582,m,21_1
5583,m,21_1
5584,afp,21_1
5585,desestacionalizado,21_1
5586,mm,21_1
5587,m,21_1
5588,m,21_1
5589,afp,21_1
5590,m,21_1
5591,restan,21_1
5592,circulante,21_1
5593,documentos,21_1
5594,banco,21_1
5595,suman,21_1
5596,depositos,21_1
5597,vista,21_1
5598,sector,21_1
5599,publico,21_1
5600,obtiene,21_1
5601,medida,21_1
5602,refleja,21_1
5603,oferta,21_1
5604,financiamiento,21_1
5605,domestico,21_1
5606,siste,21_1
5607,ma,21_1
5608,bancario,21_1
5609,mb,21_1
5610,razon,21_1
5611,niveles,21_1
5612,colocaciones,21_1
5613,tota,21_1
5614,mb,21_1
5615,tradicionalmente,21_1
5616,cercana,21_1
5617,observar,21_1
5618,alta,21_1
5619,correlacion,21_1
5620,crecimiento,21_1
5621,embar,21_1
5622,go,21_1
5623,razon,21_1
5624,coloca,21_1
5625,ciones,21_1
5626,totales,21_1
5627,mb,21_1
5628,debajo,21_1
5629,historico,21_1
5630,alcanzando,21_1
5631,aproximadamente,21_1
5632,agregados,21_1
5633,monetarios,21_1
5634,credito,21_1
5635,sector,21_1
5636,privado,21_1
5637,continuan,21_1
5638,mos,21_1
5639,trando,21_1
5640,trayectoria,21_1
5641,expansion,21_1
5642,banco,21_1
5643,depositos,21_1
5644,cuenta,21_1
5645,corriente,21_1
5646,vista,21_1
5647,devengan,21_1
5648,intereses,21_1
5649,contraste,21_1
5650,instrumentos,21_1
5651,financieros,21_1
5652,consideran,21_1
5653,razones,21_1
5654,historicas,21_1
5655,menos,21_1
5656,liqui,21_1
5657,grado,21_1
5658,liquidez,21_1
5659,ido,21_1
5660,aumento,21_1
5661,mercados,21_1
5662,financieros,21_1
5663,evolucion,21_1
5664,credito,21_1
5665,sector,21_1
5666,privado,21_1
5667,continuado,21_1
5668,tenden,21_1
5669,mb,21_1
5670,colocaciones,21_1
5671,totales,21_1
5672,cia,21_1
5673,positiva,21_1
5674,inicio,21_1
5675,colocaciones,21_1
5676,efectivas,21_1
5677,desestacionalizado,21_1
5678,moneda,21_1
5679,nacional,21_1
5680,colocaciones,21_1
5681,hipotecarias,21_1
5682,repunte,21_1
5683,mm,21_1
5684,terminos,21_1
5685,mensuales,21_1
5686,dada,21_1
5687,evolucion,21_1
5688,interes,21_1
5689,mercado,21_1
5690,posible,21_1
5691,pensar,21_1
5692,velocidad,21_1
5693,expansion,21_1
5694,oferta,21_1
5695,fondos,21_1
5696,prestables,21_1
5697,superior,21_1
5698,demanda,21_1
5699,mb,21_1
5700,terminos,21_1
5701,desagregados,21_1
5702,observa,21_1
5703,crecimiento,21_1
5704,estable,21_1
5705,colocaciones,21_1
5706,personas,21_1
5707,explicada,21_1
5708,sostenido,21_1
5709,crecimiento,21_1
5710,credito,21_1
5711,destinados,21_1
5712,vivienda,21_1
5713,comportamiento,21_1
5714,volatil,21_1
5715,colocaciones,21_1
5716,credito,21_1
5717,destinados,21_1
5718,consumo,21_1
5719,respecto,21_1
5720,coloca,21_1
5721,ciones,21_1
5722,destinadas,21_1
5723,empresas,21_1
5724,vuelto,21_1
5725,recobrar,21_1
5726,dinamismo,21_1
5727,impulsadas,21_1
5728,credito,21_1
5729,comerciales,21_1
5730,colocaciones,21_1
5731,comercio,21_1
5732,exterior,21_1
5733,exhiben,21_1
5734,alta,21_1
5735,volatilidad,21_1
5736,asocia,21_1
5737,incerti,21_1
5738,dumbre,21_1
5739,respecto,21_1
5740,evolucion,21_1
5741,cambio,21_1
5742,xo,21_1
5743,xo,21_1
5744,xo,21_1
5745,xo,21_1
5746,banco,21_1
5747,sintesis,21_1
5748,observa,21_1
5749,tendencia,21_1
5750,expansion,21_1
5751,agrega,21_1
5752,monetarios,21_1
5753,credito,21_1
5754,sector,21_1
5755,privado,21_1
5756,parecer,21_1
5757,disponibilidad,21_1
5758,fondos,21_1
5759,prestables,21_1
5760,credito,21_1
5761,personas,21_1
5762,desestacionalizado,21_1
5763,saldo,21_1
5764,mensual,21_1
5765,cambio,21_1
5766,vivienda,21_1
5767,consumo,21_1
5768,publicacion,21_1
5769,ipom,21_1
5770,fecha,21_1
5771,cambio,21_1
5772,nominal,21_1
5773,depreciado,21_1
5774,trayectoria,21_1
5775,esperada,21_1
5776,septiem,21_1
5777,bre,21_1
5778,mes,21_1
5779,divisa,21_1
5780,norteamericana,21_1
5781,cotizaba,21_1
5782,dolar,21_1
5783,hoy,21_1
5784,fluctua,21_1
5785,dolar,21_1
5786,equivale,21_1
5787,depreciacion,21_1
5788,superior,21_1
5789,cifra,21_1
5790,compara,21_1
5791,proyeccion,21_1
5792,depreciacion,21_1
5793,horizonte,21_1
5794,depreciacion,21_1
5795,acotada,21_1
5796,terminos,21_1
5797,tcm,21_1
5798,orden,21_1
5799,similar,21_1
5800,dolar,21_1
5801,terminos,21_1
5802,tcm,21_1
5803,indicadores,21_1
5804,cambio,21_1
5805,multilateral,21_1
5806,menor,21_1
5807,depreciacion,21_1
5808,tcm,21_1
5809,comparacion,21_1
5810,tcm,21_1
5811,cambio,21_1
5812,bilateral,21_1
5813,obedece,21_1
5814,apreciacion,21_1
5815,peso,21_1
5816,chileno,21_1
5817,respecto,21_1
5818,bra,21_1
5819,sileno,21_1
5820,orden,21_1
5821,vez,21_1
5822,respecto,21_1
5823,won,21_1
5824,coreano,21_1
5825,orden,21_1
5826,cambio,21_1
5827,tcr,21_1
5828,aumento,21_1
5829,mostrando,21_1
5830,actualmente,21_1
5831,similares,21_1
5832,credito,21_1
5833,empresas,21_1
5834,desestacionalizado,21_1
5835,saldo,21_1
5836,mensual,21_1
5837,comerciales,21_1
5838,comercio,21_1
5839,exterior,21_1
5840,expectativas,21_1
5841,mercado,21_1
5842,acuerdo,21_1
5843,encuesta,21_1
5844,realiza,21_1
5845,men,21_1
5846,sualmente,21_1
5847,banco,21_1
5848,cambio,21_1
5849,nominal,21_1
5850,dolar,21_1
5851,alrede,21_1
5852,dor,21_1
5853,dolar,21_1
5854,cifras,21_1
5855,comparan,21_1
5856,expectativas,21_1
5857,dolar,21_1
5858,encuesta,21_1
5859,reflejaba,21_1
5860,disponible,21_1
5861,ipom,21_1
5862,muestra,21_1
5863,trayectoria,21_1
5864,depreciacion,21_1
5865,esperada,21_1
5866,implicita,21_1
5867,moderado,21_1
5868,levemente,21_1
5869,horizonte,21_1
5870,aumentado,21_1
5871,horizonte,21_1
5872,corto,21_1
5873,precios,21_1
5874,futuros,21_1
5875,monedas,21_1
5876,reflejan,21_1
5877,diferenciales,21_1
5878,inte,21_1
5879,res,21_1
5880,nominales,21_1
5881,consecuencia,21_1
5882,sirven,21_1
5883,refe,21_1
5884,rencia,21_1
5885,expectativas,21_1
5886,depreciacion,21_1
5887,nominal,21_1
5888,evolucion,21_1
5889,re,21_1
5890,estudio,21_1
5891,boletin,21_1
5892,mensual,21_1
5893,cambio,21_1
5894,incide,21_1
5895,aproximadamente,21_1
5896,volatil,21_1
5897,comportamiento,21_1
5898,colocaciones,21_1
5899,politica,21_1
5900,monetaria,21_1
5901,ciente,21_1
5902,futuros,21_1
5903,senala,21_1
5904,cambio,21_1
5905,termina,21_1
5906,cerca,21_1
5907,cambio,21_1
5908,multilateral,21_1
5909,dolar,21_1
5910,debajo,21_1
5911,dolar,21_1
5912,cambio,21_1
5913,trayectoria,21_1
5914,levemente,21_1
5915,superior,21_1
5916,indica,21_1
5917,encues,21_1
5918,tcm,21_1
5919,tco,21_1
5920,ta,21_1
5921,probablemente,21_1
5922,existencia,21_1
5923,premios,21_1
5924,riesgo,21_1
5925,liqui,21_1
5926,dez,21_1
5927,transacciones,21_1
5928,realizan,21_1
5929,futuro,21_1
5930,ahora,21_1
5931,bien,21_1
5932,tomando,21_1
5933,cuenta,21_1
5934,monedas,21_1
5935,trayectoria,21_1
5936,esperada,21_1
5937,depreciacion,21_1
5938,tcm,21_1
5939,dolar,21_1
5940,espera,21_1
5941,aprecia,21_1
5942,cion,21_1
5943,yen,21_1
5944,respecto,21_1
5945,divisa,21_1
5946,norteamericana,21_1
5947,cambio,21_1
5948,trayectoria,21_1
5949,esperada,21_1
5950,depreciacion,21_1
5951,tcm,21_1
5952,menor,21_1
5953,dolar,21_1
5954,pues,21_1
5955,mercado,21_1
5956,espera,21_1
5957,depreciacion,21_1
5958,mone,21_1
5959,das,21_1
5960,economias,21_1
5961,emergentes,21_1
5962,tcm,21_1
5963,tcm,21_1
5964,respectivamente,21_1
5965,trayectorias,21_1
5966,depreciacion,21_1
5967,futura,21_1
5968,horizonte,21_1
5969,horizonte,21_1
5970,va,21_1
5971,calcula,21_1
5972,paridades,21_1
5973,principales,21_1
5974,socios,21_1
5975,comerciales,21_1
5976,ordenados,21_1
5977,ponderacion,21_1
5978,argentina,21_1
5979,mexico,21_1
5980,vez,21_1
5981,diferencial,21_1
5982,interes,21_1
5983,reales,21_1
5984,sirve,21_1
5985,indica,21_1
5986,alemania,21_1
5987,espana,21_1
5988,italia,21_1
5989,francia,21_1
5990,corea,21_1
5991,canada,21_1
5992,peru,21_1
5993,holanda,21_1
5994,belgica,21_1
5995,taiwan,21_1
5996,venezuela,21_1
5997,ecuador,21_1
5998,dor,21_1
5999,expectativas,21_1
6000,variacion,21_1
6001,cambio,21_1
6002,banco,21_1
6003,premio,21_1
6004,prc,21_1
6005,bono,21_1
6006,reajustable,21_1
6007,actualmente,21_1
6008,cercano,21_1
6009,cero,21_1
6010,cifra,21_1
6011,compatible,21_1
6012,cambio,21_1
6013,estable,21_1
6014,leve,21_1
6015,apreciacion,21_1
6016,toma,21_1
6017,cuenta,21_1
6018,existencia,21_1
6019,premio,21_1
6020,riesgo,21_1
6021,cambiario,21_1
6022,cambio,21_1
6023,tcr,21_1
6024,tcr,21_1
6025,considerando,21_1
6026,diferencial,21_1
6027,inflacion,21_1
